2023-10-30 14:38:34,276 INFO    MainThread:24411 [wandb_setup.py:_flush():76] Current SDK version is 0.15.12
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_setup.py:_flush():76] Configure stats pid to 24411
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_setup.py:_flush():76] Loading settings from /Users/noorainkazmi/.config/wandb/settings
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_setup.py:_flush():76] Loading settings from /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/settings
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'entity': 'nookaz', 'project': 'weights-biases', 'sweep_id': 'qjnxuxl5', 'root_dir': '/Users/noorainkazmi/Documents/GitHub/weights-biases', 'run_id': 'tr79addf', 'sweep_param_path': '/Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/sweep-qjnxuxl5/config-tr79addf.yaml'}
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'iris--model--sweep.py', 'program_abspath': '/Users/noorainkazmi/Documents/GitHub/weights-biases/iris--model--sweep.py', 'program': '/Users/noorainkazmi/Documents/GitHub/weights-biases/iris--model--sweep.py'}
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_init.py:_log_setup():528] Logging user logs to /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_143834-tr79addf/logs/debug.log
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_init.py:_log_setup():529] Logging internal logs to /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_143834-tr79addf/logs/debug-internal.log
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_init.py:init():568] calling init triggers
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_init.py:init():575] wandb.init called with sweep_config: {'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 3, 'test_size': 0.3189032296901654}
config: {}
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_init.py:init():618] starting backend
2023-10-30 14:38:34,277 INFO    MainThread:24411 [wandb_init.py:init():622] setting up manager
2023-10-30 14:38:34,284 INFO    MainThread:24411 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2023-10-30 14:38:34,285 INFO    MainThread:24411 [wandb_init.py:init():628] backend started and connected
2023-10-30 14:38:34,296 INFO    MainThread:24411 [wandb_run.py:_config_callback():1324] config_cb None None {'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 3, 'test_size': 0.3189032296901654}
2023-10-30 14:38:34,297 INFO    MainThread:24411 [wandb_init.py:init():720] updated telemetry
2023-10-30 14:38:34,309 INFO    MainThread:24411 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2023-10-30 14:38:34,762 INFO    MainThread:24411 [wandb_run.py:_on_init():2220] communicating current version
2023-10-30 14:38:34,885 INFO    MainThread:24411 [wandb_run.py:_on_init():2229] got version response 
2023-10-30 14:38:34,885 INFO    MainThread:24411 [wandb_init.py:init():804] starting run threads in backend
2023-10-30 14:38:34,935 INFO    MainThread:24411 [wandb_run.py:_console_start():2199] atexit reg
2023-10-30 14:38:34,935 INFO    MainThread:24411 [wandb_run.py:_redirect():2054] redirect: wrap_raw
2023-10-30 14:38:34,936 INFO    MainThread:24411 [wandb_run.py:_redirect():2119] Wrapping output streams.
2023-10-30 14:38:34,936 INFO    MainThread:24411 [wandb_run.py:_redirect():2144] Redirects installed.
2023-10-30 14:38:34,936 INFO    MainThread:24411 [wandb_init.py:init():845] run started, returning control to user process
2023-10-30 14:38:39,935 WARNING MsgRouterThr:24411 [router.py:message_loop():77] message_loop has been closed
